"Statistic Label","Year","Sex","Criteria for Projection","Age","NUTS 3 Region","UNIT","VALUE"
"Projected Population","2029","Male","Method - M2","72 years","Ireland","Thousand","23.3"
"Projected Population","2029","Male","Method - M2","73 years","Ireland","Thousand","21.9"
"Projected Population","2029","Male","Method - M2","74 years","Ireland","Thousand","21.5"
"Projected Population","2029","Male","Method - M2","75 years","Ireland","Thousand","20.2"
"Projected Population","2029","Male","Method - M2","76 years","Ireland","Thousand","19.8"
"Projected Population","2029","Male","Method - M2","77 years","Ireland","Thousand","18.5"
"Projected Population","2029","Male","Method - M2","78 years","Ireland","Thousand","17.2"
"Projected Population","2029","Male","Method - M2","79 years","Ireland","Thousand","16.4"
"Projected Population","2029","Male","Method - M2","80 years","Ireland","Thousand","15.3"
"Projected Population","2029","Male","Method - M2","81 years","Ireland","Thousand","14.3"
"Projected Population","2029","Male","Method - M2","82 years","Ireland","Thousand","13.1"
"Projected Population","2029","Male","Method - M2","83 years","Ireland","Thousand","11.6"
"Projected Population","2029","Male","Method - M2","84 years","Ireland","Thousand","10.1"
"Projected Population","2029","Male","Method - M2","85 years","Ireland","Thousand","8.8"
"Projected Population","2029","Male","Method - M2","86 years","Ireland","Thousand","7.6"
"Projected Population","2029","Male","Method - M2","87 years","Ireland","Thousand","6.3"
"Projected Population","2029","Male","Method - M2","88 years","Ireland","Thousand","5.2"
"Projected Population","2029","Male","Method - M2","89 years","Ireland","Thousand","4.4"
"Projected Population","2029","Male","Method - M2","90 years","Ireland","Thousand","3.6"
"Projected Population","2029","Male","Method - M2","91 years","Ireland","Thousand","2.8"
"Projected Population","2029","Male","Method - M2","92 years","Ireland","Thousand","2.3"
"Projected Population","2029","Male","Method - M2","93 years","Ireland","Thousand","1.8"
"Projected Population","2029","Male","Method - M2","94 years","Ireland","Thousand","1.3"
"Projected Population","2029","Male","Method - M2","95 years","Ireland","Thousand","1"
"Projected Population","2029","Male","Method - M2","96 years","Ireland","Thousand","0.7"
"Projected Population","2029","Male","Method - M2","97 years","Ireland","Thousand","0.5"
"Projected Population","2029","Male","Method - M2","98 years","Ireland","Thousand","0.3"
"Projected Population","2029","Male","Method - M2","99 years and over","Ireland","Thousand","0.5"
"Projected Population","2029","Female","Method - M2","Under 1 year","Ireland","Thousand","25.7"
"Projected Population","2029","Female","Method - M2","1 year","Ireland","Thousand","26.1"
"Projected Population","2029","Female","Method - M2","2 years","Ireland","Thousand","26.7"
"Projected Population","2029","Female","Method - M2","3 years","Ireland","Thousand","27.2"
"Projected Population","2029","Female","Method - M2","4 years","Ireland","Thousand","27.8"
"Projected Population","2029","Female","Method - M2","5 years","Ireland","Thousand","28.2"
"Projected Population","2029","Female","Method - M2","6 years","Ireland","Thousand","29.5"
"Projected Population","2029","Female","Method - M2","7 years","Ireland","Thousand","29.7"
"Projected Population","2029","Female","Method - M2","8 years","Ireland","Thousand","29.2"
"Projected Population","2029","Female","Method - M2","9 years","Ireland","Thousand","30.5"
"Projected Population","2029","Female","Method - M2","10 years","Ireland","Thousand","31.1"
"Projected Population","2029","Female","Method - M2","11 years","Ireland","Thousand","31.4"
"Projected Population","2029","Female","Method - M2","12 years","Ireland","Thousand","33"
"Projected Population","2029","Female","Method - M2","13 years","Ireland","Thousand","34.2"
"Projected Population","2029","Female","Method - M2","14 years","Ireland","Thousand","35.1"
"Projected Population","2029","Female","Method - M2","15 years","Ireland","Thousand","36.1"
"Projected Population","2029","Female","Method - M2","16 years","Ireland","Thousand","37"
"Projected Population","2029","Female","Method - M2","17 years","Ireland","Thousand","37.9"
"Projected Population","2029","Female","Method - M2","18 years","Ireland","Thousand","38.7"
"Projected Population","2029","Female","Method - M2","19 years","Ireland","Thousand","39.3"
"Projected Population","2029","Female","Method - M2","20 years","Ireland","Thousand","38.9"
"Projected Population","2029","Female","Method - M2","21 years","Ireland","Thousand","38.4"
"Projected Population","2029","Female","Method - M2","22 years","Ireland","Thousand","36.6"
"Projected Population","2029","Female","Method - M2","23 years","Ireland","Thousand","35.3"
"Projected Population","2029","Female","Method - M2","24 years","Ireland","Thousand","34.8"
"Projected Population","2029","Female","Method - M2","25 years","Ireland","Thousand","35.2"
"Projected Population","2029","Female","Method - M2","26 years","Ireland","Thousand","34.8"
"Projected Population","2029","Female","Method - M2","27 years","Ireland","Thousand","35.1"
"Projected Population","2029","Female","Method - M2","28 years","Ireland","Thousand","34.4"
"Projected Population","2029","Female","Method - M2","29 years","Ireland","Thousand","35.6"
"Projected Population","2029","Female","Method - M2","30 years","Ireland","Thousand","35.3"
"Projected Population","2029","Female","Method - M2","31 years","Ireland","Thousand","35.1"
"Projected Population","2029","Female","Method - M2","32 years","Ireland","Thousand","34.9"
"Projected Population","2029","Female","Method - M2","33 years","Ireland","Thousand","34.2"
"Projected Population","2029","Female","Method - M2","34 years","Ireland","Thousand","34.7"
"Projected Population","2029","Female","Method - M2","35 years","Ireland","Thousand","34.7"
"Projected Population","2029","Female","Method - M2","36 years","Ireland","Thousand","35.8"
"Projected Population","2029","Female","Method - M2","37 years","Ireland","Thousand","37.9"
"Projected Population","2029","Female","Method - M2","38 years","Ireland","Thousand","38.5"
"Projected Population","2029","Female","Method - M2","39 years","Ireland","Thousand","39.2"
"Projected Population","2029","Female","Method - M2","40 years","Ireland","Thousand","39.3"
"Projected Population","2029","Female","Method - M2","41 years","Ireland","Thousand","41.1"
"Projected Population","2029","Female","Method - M2","42 years","Ireland","Thousand","43"
"Projected Population","2029","Female","Method - M2","43 years","Ireland","Thousand","43.9"
"Projected Population","2029","Female","Method - M2","44 years","Ireland","Thousand","44.3"
"Projected Population","2029","Female","Method - M2","45 years","Ireland","Thousand","45.5"
"Projected Population","2029","Female","Method - M2","46 years","Ireland","Thousand","46.7"
"Projected Population","2029","Female","Method - M2","47 years","Ireland","Thousand","47.1"
"Projected Population","2029","Female","Method - M2","48 years","Ireland","Thousand","46.6"
"Projected Population","2029","Female","Method - M2","49 years","Ireland","Thousand","45.7"
"Projected Population","2029","Female","Method - M2","50 years","Ireland","Thousand","43"
"Projected Population","2029","Female","Method - M2","51 years","Ireland","Thousand","40.2"
"Projected Population","2029","Female","Method - M2","52 years","Ireland","Thousand","39.5"
"Projected Population","2029","Female","Method - M2","53 years","Ireland","Thousand","38.9"
"Projected Population","2029","Female","Method - M2","54 years","Ireland","Thousand","38.2"
"Projected Population","2029","Female","Method - M2","55 years","Ireland","Thousand","37.9"
"Projected Population","2029","Female","Method - M2","56 years","Ireland","Thousand","37.8"
"Projected Population","2029","Female","Method - M2","57 years","Ireland","Thousand","37.4"
"Projected Population","2029","Female","Method - M2","58 years","Ireland","Thousand","35.8"
"Projected Population","2029","Female","Method - M2","59 years","Ireland","Thousand","35.1"
"Projected Population","2029","Female","Method - M2","60 years","Ireland","Thousand","32.9"
"Projected Population","2029","Female","Method - M2","61 years","Ireland","Thousand","32.9"
"Projected Population","2029","Female","Method - M2","62 years","Ireland","Thousand","32.4"
"Projected Population","2029","Female","Method - M2","63 years","Ireland","Thousand","31.9"
"Projected Population","2029","Female","Method - M2","64 years","Ireland","Thousand","32.4"
"Projected Population","2029","Female","Method - M2","65 years","Ireland","Thousand","31.1"
"Projected Population","2029","Female","Method - M2","66 years","Ireland","Thousand","30.2"
"Projected Population","2029","Female","Method - M2","67 years","Ireland","Thousand","29.5"
"Projected Population","2029","Female","Method - M2","68 years","Ireland","Thousand","28.7"
"Projected Population","2029","Female","Method - M2","69 years","Ireland","Thousand","27.5"
"Projected Population","2029","Female","Method - M2","70 years","Ireland","Thousand","25.7"
"Projected Population","2029","Female","Method - M2","71 years","Ireland","Thousand","25.2"
"Projected Population","2029","Female","Method - M2","72 years","Ireland","Thousand","24.4"
"Projected Population","2029","Female","Method - M2","73 years","Ireland","Thousand","23.6"
"Projected Population","2029","Female","Method - M2","74 years","Ireland","Thousand","23.2"
"Projected Population","2029","Female","Method - M2","75 years","Ireland","Thousand","21.6"
"Projected Population","2029","Female","Method - M2","76 years","Ireland","Thousand","21.7"
"Projected Population","2029","Female","Method - M2","77 years","Ireland","Thousand","20.3"
"Projected Population","2029","Female","Method - M2","78 years","Ireland","Thousand","19.1"
"Projected Population","2029","Female","Method - M2","79 years","Ireland","Thousand","18.7"
"Projected Population","2029","Female","Method - M2","80 years","Ireland","Thousand","17.5"
"Projected Population","2029","Female","Method - M2","81 years","Ireland","Thousand","16.2"
"Projected Population","2029","Female","Method - M2","82 years","Ireland","Thousand","15.2"
"Projected Population","2029","Female","Method - M2","83 years","Ireland","Thousand","14.2"
"Projected Population","2029","Female","Method - M2","84 years","Ireland","Thousand","12.4"
"Projected Population","2029","Female","Method - M2","85 years","Ireland","Thousand","10.9"
"Projected Population","2029","Female","Method - M2","86 years","Ireland","Thousand","9.9"
"Projected Population","2029","Female","Method - M2","87 years","Ireland","Thousand","8.3"
"Projected Population","2029","Female","Method - M2","88 years","Ireland","Thousand","7.1"
"Projected Population","2029","Female","Method - M2","89 years","Ireland","Thousand","6.4"
"Projected Population","2029","Female","Method - M2","90 years","Ireland","Thousand","5.5"
"Projected Population","2029","Female","Method - M2","91 years","Ireland","Thousand","4.6"
"Projected Population","2029","Female","Method - M2","92 years","Ireland","Thousand","3.9"
"Projected Population","2029","Female","Method - M2","93 years","Ireland","Thousand","3.2"
"Projected Population","2029","Female","Method - M2","94 years","Ireland","Thousand","2.5"
"Projected Population","2029","Female","Method - M2","95 years","Ireland","Thousand","2"
"Projected Population","2029","Female","Method - M2","96 years","Ireland","Thousand","1.4"
"Projected Population","2029","Female","Method - M2","97 years","Ireland","Thousand","1.1"
"Projected Population","2029","Female","Method - M2","98 years","Ireland","Thousand","0.8"
"Projected Population","2029","Female","Method - M2","99 years and over","Ireland","Thousand","1.3"
"Projected Population","2030","Male","Method - M2","Under 1 year","Ireland","Thousand","26.9"
"Projected Population","2030","Male","Method - M2","1 year","Ireland","Thousand","27.3"
"Projected Population","2030","Male","Method - M2","2 years","Ireland","Thousand","27.8"
"Projected Population","2030","Male","Method - M2","3 years","Ireland","Thousand","28.3"
"Projected Population","2030","Male","Method - M2","4 years","Ireland","Thousand","28.9"
"Projected Population","2030","Male","Method - M2","5 years","Ireland","Thousand","29.4"
"Projected Population","2030","Male","Method - M2","6 years","Ireland","Thousand","30"
"Projected Population","2030","Male","Method - M2","7 years","Ireland","Thousand","31.3"
"Projected Population","2030","Male","Method - M2","8 years","Ireland","Thousand","31.4"
"Projected Population","2030","Male","Method - M2","9 years","Ireland","Thousand","30.8"
"Projected Population","2030","Male","Method - M2","10 years","Ireland","Thousand","32.1"
"Projected Population","2030","Male","Method - M2","11 years","Ireland","Thousand","32.9"
"Projected Population","2030","Male","Method - M2","12 years","Ireland","Thousand","33.6"
"Projected Population","2030","Male","Method - M2","13 years","Ireland","Thousand","34.6"
"Projected Population","2030","Male","Method - M2","14 years","Ireland","Thousand","35.9"
"Projected Population","2030","Male","Method - M2","15 years","Ireland","Thousand","37.2"
"Projected Population","2030","Male","Method - M2","16 years","Ireland","Thousand","38"
"Projected Population","2030","Male","Method - M2","17 years","Ireland","Thousand","38.6"
"Projected Population","2030","Male","Method - M2","18 years","Ireland","Thousand","39.6"
"Projected Population","2030","Male","Method - M2","19 years","Ireland","Thousand","39.7"
"Projected Population","2030","Male","Method - M2","20 years","Ireland","Thousand","40.2"
"Projected Population","2030","Male","Method - M2","21 years","Ireland","Thousand","39.6"
"Projected Population","2030","Male","Method - M2","22 years","Ireland","Thousand","38.7"
"Projected Population","2030","Male","Method - M2","23 years","Ireland","Thousand","37.1"
"Projected Population","2030","Male","Method - M2","24 years","Ireland","Thousand","35.7"
"Projected Population","2030","Male","Method - M2","25 years","Ireland","Thousand","36.4"
"Projected Population","2030","Male","Method - M2","26 years","Ireland","Thousand","35.8"
"Projected Population","2030","Male","Method - M2","27 years","Ireland","Thousand","35.4"
"Projected Population","2030","Male","Method - M2","28 years","Ireland","Thousand","35.3"
"Projected Population","2030","Male","Method - M2","29 years","Ireland","Thousand","34.8"
"Projected Population","2030","Male","Method - M2","30 years","Ireland","Thousand","35.8"
"Projected Population","2030","Male","Method - M2","31 years","Ireland","Thousand","35.8"
"Projected Population","2030","Male","Method - M2","32 years","Ireland","Thousand","35.6"
"Projected Population","2030","Male","Method - M2","33 years","Ireland","Thousand","35.2"
"Projected Population","2030","Male","Method - M2","34 years","Ireland","Thousand","34.2"
"Projected Population","2030","Male","Method - M2","35 years","Ireland","Thousand","33.9"
"Projected Population","2030","Male","Method - M2","36 years","Ireland","Thousand","33.4"
"Projected Population","2030","Male","Method - M2","37 years","Ireland","Thousand","34.3"
"Projected Population","2030","Male","Method - M2","38 years","Ireland","Thousand","35.2"
"Projected Population","2030","Male","Method - M2","39 years","Ireland","Thousand","36.2"
"Projected Population","2030","Male","Method - M2","40 years","Ireland","Thousand","36.2"
"Projected Population","2030","Male","Method - M2","41 years","Ireland","Thousand","35.7"
"Projected Population","2030","Male","Method - M2","42 years","Ireland","Thousand","36.9"
"Projected Population","2030","Male","Method - M2","43 years","Ireland","Thousand","38.8"
"Projected Population","2030","Male","Method - M2","44 years","Ireland","Thousand","39.6"
"Projected Population","2030","Male","Method - M2","45 years","Ireland","Thousand","40"
"Projected Population","2030","Male","Method - M2","46 years","Ireland","Thousand","40.9"
"Projected Population","2030","Male","Method - M2","47 years","Ireland","Thousand","41.7"
"Projected Population","2030","Male","Method - M2","48 years","Ireland","Thousand","43.5"
"Projected Population","2030","Male","Method - M2","49 years","Ireland","Thousand","43.7"
"Projected Population","2030","Male","Method - M2","50 years","Ireland","Thousand","43.6"
"Projected Population","2030","Male","Method - M2","51 years","Ireland","Thousand","40.7"
"Projected Population","2030","Male","Method - M2","52 years","Ireland","Thousand","38.6"
"Projected Population","2030","Male","Method - M2","53 years","Ireland","Thousand","38.7"
"Projected Population","2030","Male","Method - M2","54 years","Ireland","Thousand","38"
"Projected Population","2030","Male","Method - M2","55 years","Ireland","Thousand","37.7"
"Projected Population","2030","Male","Method - M2","56 years","Ireland","Thousand","37.3"
"Projected Population","2030","Male","Method - M2","57 years","Ireland","Thousand","37.4"
"Projected Population","2030","Male","Method - M2","58 years","Ireland","Thousand","37.1"
"Projected Population","2030","Male","Method - M2","59 years","Ireland","Thousand","35.5"
"Projected Population","2030","Male","Method - M2","60 years","Ireland","Thousand","34.9"
"Projected Population","2030","Male","Method - M2","61 years","Ireland","Thousand","33.2"
"Projected Population","2030","Male","Method - M2","62 years","Ireland","Thousand","32.5"
"Projected Population","2030","Male","Method - M2","63 years","Ireland","Thousand","32"
"Projected Population","2030","Male","Method - M2","64 years","Ireland","Thousand","31.1"
"Projected Population","2030","Male","Method - M2","65 years","Ireland","Thousand","30.9"
"Projected Population","2030","Male","Method - M2","66 years","Ireland","Thousand","29.6"
"Projected Population","2030","Male","Method - M2","67 years","Ireland","Thousand","28.8"
"Projected Population","2030","Male","Method - M2","68 years","Ireland","Thousand","28.2"
"Projected Population","2030","Male","Method - M2","69 years","Ireland","Thousand","26.8"
"Projected Population","2030","Male","Method - M2","70 years","Ireland","Thousand","25.8"
"Projected Population","2030","Male","Method - M2","71 years","Ireland","Thousand","24.3"
"Projected Population","2030","Male","Method - M2","72 years","Ireland","Thousand","23.1"
"Projected Population","2030","Male","Method - M2","73 years","Ireland","Thousand","22.9"
"Projected Population","2030","Male","Method - M2","74 years","Ireland","Thousand","21.4"
"Projected Population","2030","Male","Method - M2","75 years","Ireland","Thousand","21"
"Projected Population","2030","Male","Method - M2","76 years","Ireland","Thousand","19.6"
"Projected Population","2030","Male","Method - M2","77 years","Ireland","Thousand","19.2"
"Projected Population","2030","Male","Method - M2","78 years","Ireland","Thousand","17.9"
"Projected Population","2030","Male","Method - M2","79 years","Ireland","Thousand","16.6"
"Projected Population","2030","Male","Method - M2","80 years","Ireland","Thousand","15.7"
"Projected Population","2030","Male","Method - M2","81 years","Ireland","Thousand","14.6"
"Projected Population","2030","Male","Method - M2","82 years","Ireland","Thousand","13.6"
"Projected Population","2030","Male","Method - M2","83 years","Ireland","Thousand","12.3"
"Projected Population","2030","Male","Method - M2","84 years","Ireland","Thousand","10.8"
"Projected Population","2030","Male","Method - M2","85 years","Ireland","Thousand","9.3"
"Projected Population","2030","Male","Method - M2","86 years","Ireland","Thousand","8.1"
"Projected Population","2030","Male","Method - M2","87 years","Ireland","Thousand","6.8"
"Projected Population","2030","Male","Method - M2","88 years","Ireland","Thousand","5.6"
"Projected Population","2030","Male","Method - M2","89 years","Ireland","Thousand","4.5"
"Projected Population","2030","Male","Method - M2","90 years","Ireland","Thousand","3.8"
"Projected Population","2030","Male","Method - M2","91 years","Ireland","Thousand","3.1"
"Projected Population","2030","Male","Method - M2","92 years","Ireland","Thousand","2.4"
"Projected Population","2030","Male","Method - M2","93 years","Ireland","Thousand","1.9"
"Projected Population","2030","Male","Method - M2","94 years","Ireland","Thousand","1.4"
"Projected Population","2030","Male","Method - M2","95 years","Ireland","Thousand","1.1"
"Projected Population","2030","Male","Method - M2","96 years","Ireland","Thousand","0.8"
"Projected Population","2030","Male","Method - M2","97 years","Ireland","Thousand","0.5"
"Projected Population","2030","Male","Method - M2","98 years","Ireland","Thousand","0.3"
"Projected Population","2030","Male","Method - M2","99 years and over","Ireland","Thousand","0.6"
"Projected Population","2030","Female","Method - M2","Under 1 year","Ireland","Thousand","25.6"
"Projected Population","2030","Female","Method - M2","1 year","Ireland","Thousand","25.9"
"Projected Population","2030","Female","Method - M2","2 years","Ireland","Thousand","26.3"
"Projected Population","2030","Female","Method - M2","3 years","Ireland","Thousand","26.9"
"Projected Population","2030","Female","Method - M2","4 years","Ireland","Thousand","27.4"
"Projected Population","2030","Female","Method - M2","5 years","Ireland","Thousand","27.9"
"Projected Population","2030","Female","Method - M2","6 years","Ireland","Thousand","28.4"
"Projected Population","2030","Female","Method - M2","7 years","Ireland","Thousand","29.7"
"Projected Population","2030","Female","Method - M2","8 years","Ireland","Thousand","29.9"
"Projected Population","2030","Female","Method - M2","9 years","Ireland","Thousand","29.4"
"Projected Population","2030","Female","Method - M2","10 years","Ireland","Thousand","30.7"
"Projected Population","2030","Female","Method - M2","11 years","Ireland","Thousand","31.2"
"Projected Population","2030","Female","Method - M2","12 years","Ireland","Thousand","31.6"
"Projected Population","2030","Female","Method - M2","13 years","Ireland","Thousand","33.1"
"Projected Population","2030","Female","Method - M2","14 years","Ireland","Thousand","34.4"
"Projected Population","2030","Female","Method - M2","15 years","Ireland","Thousand","35.4"
"Projected Population","2030","Female","Method - M2","16 years","Ireland","Thousand","36.4"
"Projected Population","2030","Female","Method - M2","17 years","Ireland","Thousand","37.2"
"Projected Population","2030","Female","Method - M2","18 years","Ireland","Thousand","38.1"
"Projected Population","2030","Female","Method - M2","19 years","Ireland","Thousand","38.9"
"Projected Population","2030","Female","Method - M2","20 years","Ireland","Thousand","39.5"
"Projected Population","2030","Female","Method - M2","21 years","Ireland","Thousand","39"
"Projected Population","2030","Female","Method - M2","22 years","Ireland","Thousand","38.6"
"Projected Population","2030","Female","Method - M2","23 years","Ireland","Thousand","36.7"
"Projected Population","2030","Female","Method - M2","24 years","Ireland","Thousand","35.4"
"Projected Population","2030","Female","Method - M2","25 years","Ireland","Thousand","35.5"
"Projected Population","2030","Female","Method - M2","26 years","Ireland","Thousand","35.8"
"Projected Population","2030","Female","Method - M2","27 years","Ireland","Thousand","35.5"
"Projected Population","2030","Female","Method - M2","28 years","Ireland","Thousand","35.7"
"Projected Population","2030","Female","Method - M2","29 years","Ireland","Thousand","34.9"
"Projected Population","2030","Female","Method - M2","30 years","Ireland","Thousand","36.1"
"Projected Population","2030","Female","Method - M2","31 years","Ireland","Thousand","35.8"
"Projected Population","2030","Female","Method - M2","32 years","Ireland","Thousand","35.6"
"Projected Population","2030","Female","Method - M2","33 years","Ireland","Thousand","35.4"
"Projected Population","2030","Female","Method - M2","34 years","Ireland","Thousand","34.7"
"Projected Population","2030","Female","Method - M2","35 years","Ireland","Thousand","35.2"
"Projected Population","2030","Female","Method - M2","36 years","Ireland","Thousand","35.2"
"Projected Population","2030","Female","Method - M2","37 years","Ireland","Thousand","36.3"
"Projected Population","2030","Female","Method - M2","38 years","Ireland","Thousand","38.4"
"Projected Population","2030","Female","Method - M2","39 years","Ireland","Thousand","39"
"Projected Population","2030","Female","Method - M2","40 years","Ireland","Thousand","39.7"
"Projected Population","2030","Female","Method - M2","41 years","Ireland","Thousand","39.8"
"Projected Population","2030","Female","Method - M2","42 years","Ireland","Thousand","41.6"
"Projected Population","2030","Female","Method - M2","43 years","Ireland","Thousand","43.6"
"Projected Population","2030","Female","Method - M2","44 years","Ireland","Thousand","44.4"
"Projected Population","2030","Female","Method - M2","45 years","Ireland","Thousand","44.3"
"Projected Population","2030","Female","Method - M2","46 years","Ireland","Thousand","45.5"
"Projected Population","2030","Female","Method - M2","47 years","Ireland","Thousand","46.7"
"Projected Population","2030","Female","Method - M2","48 years","Ireland","Thousand","47.2"
"Projected Population","2030","Female","Method - M2","49 years","Ireland","Thousand","46.7"
"Projected Population","2030","Female","Method - M2","50 years","Ireland","Thousand","45.8"
"Projected Population","2030","Female","Method - M2","51 years","Ireland","Thousand","43.1"
"Projected Population","2030","Female","Method - M2","52 years","Ireland","Thousand","40.2"
"Projected Population","2030","Female","Method - M2","53 years","Ireland","Thousand","39.5"
"Projected Population","2030","Female","Method - M2","54 years","Ireland","Thousand","38.9"
"Projected Population","2030","Female","Method - M2","55 years","Ireland","Thousand","38.3"
"Projected Population","2030","Female","Method - M2","56 years","Ireland","Thousand","38"
"Projected Population","2030","Female","Method - M2","57 years","Ireland","Thousand","37.9"
"Projected Population","2030","Female","Method - M2","58 years","Ireland","Thousand","37.4"
"Projected Population","2030","Female","Method - M2","59 years","Ireland","Thousand","35.8"
"Projected Population","2030","Female","Method - M2","60 years","Ireland","Thousand","35.2"
"Projected Population","2030","Female","Method - M2","61 years","Ireland","Thousand","33"
"Projected Population","2030","Female","Method - M2","62 years","Ireland","Thousand","32.9"
"Projected Population","2030","Female","Method - M2","63 years","Ireland","Thousand","32.4"
"Projected Population","2030","Female","Method - M2","64 years","Ireland","Thousand","31.9"
"Projected Population","2030","Female","Method - M2","65 years","Ireland","Thousand","32.2"
"Projected Population","2030","Female","Method - M2","66 years","Ireland","Thousand","30.9"
"Projected Population","2030","Female","Method - M2","67 years","Ireland","Thousand","30"
"Projected Population","2030","Female","Method - M2","68 years","Ireland","Thousand","29.3"
"Projected Population","2030","Female","Method - M2","69 years","Ireland","Thousand","28.5"
"Projected Population","2030","Female","Method - M2","70 years","Ireland","Thousand","27.3"
"Projected Population","2030","Female","Method - M2","71 years","Ireland","Thousand","25.5"
"Projected Population","2030","Female","Method - M2","72 years","Ireland","Thousand","25"
"Projected Population","2030","Female","Method - M2","73 years","Ireland","Thousand","24.2"
"Projected Population","2030","Female","Method - M2","74 years","Ireland","Thousand","23.3"
"Projected Population","2030","Female","Method - M2","75 years","Ireland","Thousand","22.9"
"Projected Population","2030","Female","Method - M2","76 years","Ireland","Thousand","21.2"
"Projected Population","2030","Female","Method - M2","77 years","Ireland","Thousand","21.2"
"Projected Population","2030","Female","Method - M2","78 years","Ireland","Thousand","19.9"
"Projected Population","2030","Female","Method - M2","79 years","Ireland","Thousand","18.6"
"Projected Population","2030","Female","Method - M2","80 years","Ireland","Thousand","18.2"
"Projected Population","2030","Female","Method - M2","81 years","Ireland","Thousand","16.9"
"Projected Population","2030","Female","Method - M2","82 years","Ireland","Thousand","15.6"
"Projected Population","2030","Female","Method - M2","83 years","Ireland","Thousand","14.5"
"Projected Population","2030","Female","Method - M2","84 years","Ireland","Thousand","13.5"
"Projected Population","2030","Female","Method - M2","85 years","Ireland","Thousand","11.7"
"Projected Population","2030","Female","Method - M2","86 years","Ireland","Thousand","10.2"
"Projected Population","2030","Female","Method - M2","87 years","Ireland","Thousand","9.2"
"Projected Population","2030","Female","Method - M2","88 years","Ireland","Thousand","7.6"
"Projected Population","2030","Female","Method - M2","89 years","Ireland","Thousand","6.5"
"Projected Population","2030","Female","Method - M2","90 years","Ireland","Thousand","5.8"
"Projected Population","2030","Female","Method - M2","91 years","Ireland","Thousand","4.9"
"Projected Population","2030","Female","Method - M2","92 years","Ireland","Thousand","4"
"Projected Population","2030","Female","Method - M2","93 years","Ireland","Thousand","3.3"
"Projected Population","2030","Female","Method - M2","94 years","Ireland","Thousand","2.6"
"Projected Population","2030","Female","Method - M2","95 years","Ireland","Thousand","2.1"
"Projected Population","2030","Female","Method - M2","96 years","Ireland","Thousand","1.6"
"Projected Population","2030","Female","Method - M2","97 years","Ireland","Thousand","1.1"
"Projected Population","2030","Female","Method - M2","98 years","Ireland","Thousand","0.8"
"Projected Population","2030","Female","Method - M2","99 years and over","Ireland","Thousand","1.4"
